tsx,us,settlement_date,publish_date,si,si_prev,adv,dtc,change_pct,issue_name
RY.TO,RY,2021-07-15,2021-07-28,4760243,3926289,771295,6.17,21.24,Royal Bank of Canada
RY.TO,RY,2021-07-30,2021-08-12,4637818,4760243,1321342,3.51,-2.57,Royal Bank of Canada
RY.TO,RY,2021-08-13,2021-08-26,3681160,4637818,718819,5.12,-20.63,Royal Bank of Canada
RY.TO,RY,2021-08-31,2021-09-13,4329378,3681160,1200542,3.61,17.61,Royal Bank of Canada
RY.TO,RY,2021-09-15,2021-09-28,4443509,4329378,627742,7.08,2.64,Royal Bank of Canada
RY.TO,RY,2021-09-30,2021-10-13,3839411,4443509,1298223,2.96,-13.6,Royal Bank of Canada
RY.TO,RY,2021-10-15,2021-10-28,5226178,3839411,778578,6.71,36.12,Royal Bank of Canada
RY.TO,RY,2021-10-29,2021-11-11,4272528,5226178,1121736,3.81,-18.25,Royal Bank of Canada
RY.TO,RY,2021-11-15,2021-11-26,4577728,4272528,831057,5.51,7.14,Royal Bank of Canada
RY.TO,RY,2021-11-30,2021-12-13,5610551,4577728,1819662,3.08,22.56,Royal Bank of Canada
RY.TO,RY,2021-12-15,2021-12-28,5774213,5610551,1464637,3.94,2.92,Royal Bank of Canada
RY.TO,RY,2021-12-31,2022-01-13,6160519,5774213,1349909,4.56,6.69,Royal Bank of Canada
RY.TO,RY,2022-01-14,2022-01-27,6428802,6160519,1329583,4.84,4.35,Royal Bank of Canada
RY.TO,RY,2022-01-31,2022-02-11,12097908,6428802,2501382,4.84,88.18,Royal Bank of Canada
RY.TO,RY,2022-02-15,2022-02-28,7595052,12097908,1333085,5.7,-37.22,Royal Bank of Canada
RY.TO,RY,2022-02-28,2022-03-11,7269545,7595052,1737386,4.18,-4.29,Royal Bank of Canada
RY.TO,RY,2022-03-15,2022-03-28,7870833,7269545,1306345,6.03,8.27,Royal Bank of Canada
RY.TO,RY,2022-03-31,2022-04-13,7392817,7870833,864499,8.55,-6.07,Royal Bank of Canada
RY.TO,RY,2022-04-14,2022-04-27,7234086,7392817,763732,9.47,-2.15,Royal Bank of Canada
RY.TO,RY,2022-04-29,2022-05-12,14846602,7234086,1211661,12.25,105.23,Royal Bank of Canada
RY.TO,RY,2022-05-13,2022-05-26,12615157,14846602,997951,12.64,-15.03,Royal Bank of Canada
RY.TO,RY,2022-05-31,2022-06-13,6420474,12615157,1093559,5.87,-49.11,Royal Bank of Canada
RY.TO,RY,2022-06-15,2022-06-28,6727525,6420474,884101,7.61,4.78,Royal Bank of Canada
RY.TO,RY,2022-06-30,2022-07-13,12306110,6727525,941010,13.08,82.92,Royal Bank of Canada
RY.TO,RY,2022-07-15,2022-07-28,13586279,12306110,1054244,12.89,10.4,Royal Bank of Canada
RY.TO,RY,2022-07-29,2022-08-11,25748740,13586279,1073671,23.98,89.52,Royal Bank of Canada
RY.TO,RY,2022-08-15,2022-08-26,14012836,25748740,598566,23.41,-45.58,Royal Bank of Canada
RY.TO,RY,2022-08-31,2022-09-13,12610045,14012836,702414,17.95,-10.01,Royal Bank of Canada
RY.TO,RY,2022-09-15,2022-09-28,13030270,12610045,653679,19.93,3.33,Royal Bank of Canada
RY.TO,RY,2022-09-30,2022-10-13,15326063,13030270,768739,19.94,17.62,Royal Bank of Canada
RY.TO,RY,2022-10-14,2022-10-27,18678199,15326063,911636,20.49,21.87,Royal Bank of Canada
RY.TO,RY,2022-10-31,2022-11-11,32378698,18678199,999108,32.41,73.35,Royal Bank of Canada
RY.TO,RY,2022-11-15,2022-11-28,23613900,32378698,648725,36.4,-27.07,Royal Bank of Canada
RY.TO,RY,2022-11-30,2022-12-13,14585053,23613900,625290,23.33,-38.24,Royal Bank of Canada
RY.TO,RY,2022-12-15,2022-12-28,20076050,14585053,1252102,16.03,37.65,Royal Bank of Canada
RY.TO,RY,2022-12-30,2023-01-12,16704795,20076050,926296,18.03,-16.79,Royal Bank of Canada
RY.TO,RY,2023-01-13,2023-01-26,16653089,16704795,808609,20.59,-0.31,Royal Bank of Canada
RY.TO,RY,2023-01-31,2023-02-13,32131739,16653089,1157423,27.76,92.95,Royal Bank of Canada
RY.TO,RY,2023-02-15,2023-02-28,15071886,32131739,637345,23.65,-53.09,Royal Bank of Canada
RY.TO,RY,2023-02-28,2023-03-13,11162446,15071886,664100,16.81,-25.94,Royal Bank of Canada
RY.TO,RY,2023-03-15,2023-03-28,13257828,11162446,1111265,11.93,18.77,Royal Bank of Canada
RY.TO,RY,2023-03-31,2023-04-13,13572117,13257828,780144,17.4,2.37,Royal Bank of Canada
RY.TO,RY,2023-04-14,2023-04-27,22896821,13572117,608570,37.62,68.7,Royal Bank of Canada
RY.TO,RY,2023-04-28,2023-05-11,24736983,22896821,1325197,18.67,8.04,Royal Bank of Canada
RY.TO,RY,2023-05-15,2023-05-26,12796089,24736983,692467,18.48,-48.27,Royal Bank of Canada
RY.TO,RY,2023-05-31,2023-06-13,7411361,12796089,922522,8.03,-42.08,Royal Bank of Canada
RY.TO,RY,2023-06-15,2023-06-28,7712855,7411361,564541,13.66,4.07,Royal Bank of Canada
RY.TO,RY,2023-06-30,2023-07-13,7481576,7712855,601268,12.44,-3.0,Royal Bank of Canada
RY.TO,RY,2023-07-14,2023-07-27,15455936,7481576,868890,17.79,106.59,Royal Bank of Canada
RY.TO,RY,2023-07-31,2023-08-11,29456300,15455936,1365119,21.58,90.58,Royal Bank of Canada
RY.TO,RY,2023-08-15,2023-08-28,17534821,29456300,959930,18.27,-40.47,Royal Bank of Canada
RY.TO,RY,2023-08-31,2023-09-13,8832032,17534821,875176,10.09,-49.63,Royal Bank of Canada
RY.TO,RY,2023-09-15,2023-09-28,10838767,8832032,705100,15.37,22.72,Royal Bank of Canada
RY.TO,RY,2023-09-29,2023-10-12,16878023,10838767,1003939,16.81,55.72,Royal Bank of Canada
RY.TO,RY,2023-10-13,2023-10-26,23642228,16878023,1228569,19.24,40.08,Royal Bank of Canada
RY.TO,RY,2023-10-31,2023-11-13,24199078,23642228,1822186,13.28,2.36,Royal Bank of Canada
RY.TO,RY,2023-11-15,2023-11-28,10793153,24192781,1035674,10.42,-55.39,Royal Bank of Canada
RY.TO,RY,2023-11-30,2023-12-13,9976423,10793153,1091162,9.14,-7.57,Royal Bank of Canada
RY.TO,RY,2023-12-15,2023-12-28,6677810,9976423,1210606,5.52,-33.06,Royal Bank of Canada
RY.TO,RY,2023-12-29,2024-01-11,8548737,6677810,828073,10.32,28.02,Royal Bank of Canada
RY.TO,RY,2024-01-12,2024-01-25,13037374,8548737,1114779,11.7,52.51,Royal Bank of Canada
RY.TO,RY,2024-01-31,2024-02-13,31209880,13037374,1702806,18.33,139.39,Royal Bank of Canada
RY.TO,RY,2024-02-15,2024-02-28,9491766,31209880,1063841,8.92,-69.59,Royal Bank of Canada
RY.TO,RY,2024-02-29,2024-03-13,8844541,9491766,1134505,7.8,-6.82,Royal Bank of Canada
RY.TO,RY,2024-03-15,2024-03-28,9549243,8844541,892189,10.7,7.97,Royal Bank of Canada
RY.TO,RY,2024-03-28,2024-04-10,11912956,9549243,1297835,9.18,24.75,Royal Bank of Canada
RY.TO,RY,2024-04-15,2024-04-26,18003145,11912956,1145712,15.71,51.12,Royal Bank of Canada
RY.TO,RY,2024-04-30,2024-05-13,30043370,18003145,1329366,22.6,66.88,Royal Bank of Canada
RY.TO,RY,2024-05-15,2024-05-28,18896197,30043370,968832,19.5,-37.1,Royal Bank of Canada
RY.TO,RY,2024-05-31,2024-06-13,10298193,18896197,912776,11.28,-45.5,Royal Bank of Canada
RY.TO,RY,2024-06-14,2024-06-27,9141971,10298193,657834,13.9,-11.23,Royal Bank of Canada
